Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Metafield: custom.allowed_countries [list.single_line_text_field],Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Header (product.metafields.custom.header),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Warmth level (product.metafields.shopify.warmth-level),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Norway,Price / Norway,Compare At Price / Norway,Included / European Union,Price / European Union,Compare At Price / European Union,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / United States,Price / United States,Compare At Price / United States,Status
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Double,,,Summer,,,,,DVT-EID-DBL-SUM,,0.0,,0,deny,manual,6400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_42_Packaging_025-1104x1536.jpg?v=1787911054,5,Norvegr packaging for Norwegian eiderdown duvet,,,,,,,,,,,,,,,kg,,,,59660.00,,,5520.00,,,4710.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Double,,,All Year,,,,,DVT-EID-DBL-ALY,,0.0,,0,deny,manual,8860.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_49_Rolled_Up_Duvet_046-Eiderdown-2048x1366.jpg?v=1787911055,6,Rolled Norwegian eiderdown duvet showing channel construction,,,,,,,,,,,,,,,kg,,,,82590.00,,,7640.00,,,6520.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Double,,,Winter,,,,,DVT-EID-DBL-WIN,,0.0,,0,deny,manual,13780.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,128450.00,,,11890.00,,,10140.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Double,,,Polar,,,,,DVT-EID-DBL-POL,,0.0,,0,deny,manual,22245.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,207360.00,,,19190.00,,,16370.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking,,,Summer,,,,,DVT-EID-SKG-SUM,,0.0,,0,deny,manual,9645.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,89910.00,,,8320.00,,,7100.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking,,,All Year,,,,,DVT-EID-SKG-ALY,,0.0,,0,deny,manual,12830.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,119600.00,,,11070.00,,,9440.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking,,,Winter,,,,,DVT-EID-SKG-WIN,,0.0,,0,deny,manual,19200.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,178970.00,,,16560.00,,,14130.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking,,,Polar,,,,,DVT-EID-SKG-POL,,0.0,,0,deny,manual,31535.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,293950.00,,,27200.00,,,23210.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking Extra Long,,,Summer,,,,,DVT-EID-SKX-SUM,,0.0,,0,deny,manual,11285.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,105190.00,,,9740.00,,,8310.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking Extra Long,,,All Year,,,,,DVT-EID-SKX-ALY,,0.0,,0,deny,manual,14470.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,134880.00,,,12480.00,,,10650.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking Extra Long,,,Winter,,,,,DVT-EID-SKX-WIN,,0.0,,0,deny,manual,20840.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,194260.00,,,17980.00,,,15340.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Superking Extra Long,,,Polar,,,,,DVT-EID-SKX-POL,,0.0,,0,deny,manual,34395.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,320610.00,,,29660.00,,,25310.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Emperor,,,Summer,,,,,DVT-EID-EMP-SUM,,0.0,,0,deny,manual,12870.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,119970.00,,,11100.00,,,9470.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Emperor,,,All Year,,,,,DVT-EID-EMP-ALY,,0.0,,0,deny,manual,16490.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,153710.00,,,14220.00,,,12140.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Emperor,,,Winter,,,,,DVT-EID-EMP-WIN,,0.0,,0,deny,manual,23725.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,221150.00,,,20460.00,,,17460.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Emperor,,,Polar,,,,,DVT-EID-EMP-POL,,0.0,,0,deny,manual,38610.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,359900.00,,,33300.00,,,28410.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Alaskan King,,,Summer,,,,,DVT-EID-ALK-SUM,,0.0,,0,deny,manual,20700.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,192950.00,,,17850.00,,,15230.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Alaskan King,,,All Year,,,,,DVT-EID-ALK-ALY,,0.0,,0,deny,manual,26245.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,244640.00,,,22640.00,,,19310.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Alaskan King,,,Winter,,,,,DVT-EID-ALK-WIN,,0.0,,0,deny,manual,39120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,364650.00,,,33740.00,,,28790.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Alaskan King,,,Polar,,,,,DVT-EID-ALK-POL,,0.0,,0,deny,manual,58680.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,546970.00,,,50600.00,,,43180.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Full,,,Summer,,,,,DVT-EID-FUL-SUM,,0.0,,0,deny,manual,7765.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,72380.00,,,6700.00,,,5720.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Full,,,All Year,,,,,DVT-EID-FUL-ALY,,0.0,,0,deny,manual,10715.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,99880.00,,,9240.00,,,7890.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Full,,,Winter,,,,,DVT-EID-FUL-WIN,,0.0,,0,deny,manual,15835.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,147610.00,,,13660.00,,,11650.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Full,,,Polar,,,,,DVT-EID-FUL-POL,,0.0,,0,deny,manual,24560.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,228930.00,,,21180.00,,,18070.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Twin,,,Summer,,,,,DVT-EID-TWN-SUM,,0.0,,0,deny,manual,7070.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,65910.00,,,6100.00,,,5210.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Twin,,,All Year,,,,,DVT-EID-TWN-ALY,,0.0,,0,deny,manual,8940.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,83340.00,,,7710.00,,,6580.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Twin,,,Winter,,,,,DVT-EID-TWN-WIN,,0.0,,0,deny,manual,12665.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,118060.00,,,10930.00,,,9320.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Twin,,,Polar,,,,,DVT-EID-TWN-POL,,0.0,,0,deny,manual,18330.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170860.00,,,15810.00,,,13490.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Queen,,,Summer,,,,,DVT-EID-QUN-SUM,,0.0,,0,deny,manual,9875.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,92050.00,,,8520.00,,,7270.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Queen,,,All Year,,,,,DVT-EID-QUN-ALY,,0.0,,0,deny,manual,12630.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,117730.00,,,10900.00,,,9300.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Queen,,,Winter,,,,,DVT-EID-QUN-WIN,,0.0,,0,deny,manual,18130.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,169000.00,,,15640.00,,,13340.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Queen,,,Polar,,,,,DVT-EID-QUN-POL,,0.0,,0,deny,manual,29250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,272650.00,,,25230.00,,,21520.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,XL Twin,,,Summer,,,,,DVT-EID-XLT-SUM,,0.0,,0,deny,manual,7780.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,72520.00,,,6710.00,,,5730.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,XL Twin,,,All Year,,,,,DVT-EID-XLT-ALY,,0.0,,0,deny,manual,10245.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,95500.00,,,8840.00,,,7540.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,XL Twin,,,Winter,,,,,DVT-EID-XLT-WIN,,0.0,,0,deny,manual,14595.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,136050.00,,,12590.00,,,10740.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,XL Twin,,,Polar,,,,,DVT-EID-XLT-POL,,0.0,,0,deny,manual,24140.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,225020.00,,,20820.00,,,17760.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,California King,,,Summer,,,,,DVT-EID-CAK-SUM,,0.0,,0,deny,manual,11285.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,105190.00,,,9740.00,,,8310.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,California King,,,All Year,,,,,DVT-EID-CAK-ALY,,0.0,,0,deny,manual,14470.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,134880.00,,,12480.00,,,10650.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,California King,,,Winter,,,,,DVT-EID-CAK-WIN,,0.0,,0,deny,manual,20840.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,194260.00,,,17980.00,,,15340.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,California King,,,Polar,,,,,DVT-EID-CAK-POL,,0.0,,0,deny,manual,34395.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,320610.00,,,29660.00,,,25310.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,King,,,Summer,,,,,DVT-EID-KNG-SUM,,0.0,,0,deny,manual,8455.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,78820.00,,,7300.00,,,6230.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,King,,,All Year,,,,,DVT-EID-KNG-ALY,,0.0,,0,deny,manual,11205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,104450.00,,,9670.00,,,8250.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,King,,,Winter,,,,,DVT-EID-KNG-WIN,,0.0,,0,deny,manual,16705.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,155720.00,,,14410.00,,,12290.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,King,,,Polar,,,,,DVT-EID-KNG-POL,,0.0,,0,deny,manual,26815.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,249950.00,,,23130.00,,,19730.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Imperial King,,,Summer,,,,,DVT-EID-IMK-SUM,,0.0,,0,deny,manual,12870.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,119970.00,,,11100.00,,,9470.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Imperial King,,,All Year,,,,,DVT-EID-IMK-ALY,,0.0,,0,deny,manual,16490.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,153710.00,,,14220.00,,,12140.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Imperial King,,,Winter,,,,,DVT-EID-IMK-WIN,,0.0,,0,deny,manual,23725.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,221150.00,,,20460.00,,,17460.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Imperial King,,,Polar,,,,,DVT-EID-IMK-POL,,0.0,,0,deny,manual,38610.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,359900.00,,,33300.00,,,28410.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,Un Applicato – 100% Egyptian Cotton Duvet Cover / Pillowcase,"<p>Made in Italy<br>100 % Egyptian long-staple cotton<br>Satin weave<br>Single thread/ply<br>Oxford borders<br>Single application<br>300 thread count</p>
<p>What makes this bed linen so luxurious?<br>Our ‘Un Applicato’ bed linen is woven in wonderfully soft and shiny satin. This 100% Egyptian cotton sateen is made of 300 thread count, which gives a superbly luxurious appeal and a silky soft feel against your skin. The thread count is carefully selected to complement the insulating and breathing capabilities of our down duvets and pillows.</p>
<p>Oxford border design: This bed linen has a single white application on a white base color and Oxford borders.</p>
<p>Care of this product:<br>– Machine wash with warm water on a gentle cycle.<br>– Do not use bleach (bleaching may weaken fabric and cause yellowing).<br>– Do not use fabric softener.<br>– Wash dark colors separately.<br>– Tumble dry on low heat.<br>– Remove while still damp.<br>– Iron on “cotton” setting to regain luster and sheen.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Duvet Covers,Bed Linen,Bed Linen,true,Product Type,Pillow Case,,Size,Boudoir XL,,,,,LIN-UA-PC-BDX,,0.0,,0,deny,manual,141.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_34_linen.jpg?v=1787918685,1,Norvegr luxury Egyptian cotton bed linen,false,Egyptian Cotton Duvet Covers & Pillowcases | Norvegr,Un Applicato Egyptian cotton duvet covers and pillowcases. 300 thread count sateen with Oxford borders. Made in Italy by Norvegr.,,,,,,,,,,,,kg,,,true,1320.00,,true,130.00,,true,110.00,,true,,,active
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,Boudoir,,,,,LIN-UA-PC-BDR,,0.0,,0,deny,manual,127.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_18_luxury-duvet-covers.jpg?v=1787918685,2,Un Applicato Egyptian cotton duvet cover with Oxford border,,,,,,,,,,,,,,,kg,,,,1190.00,,,110.00,,,100.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,Standard,,,,,LIN-UA-PC-STD,,0.0,,0,deny,manual,165.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_21_luxury-duvet-cases.jpg?v=1787918685,3,Un Applicato Egyptian cotton pillowcase with Oxford border,,,,,,,,,,,,,,,kg,,,,1540.00,,,150.00,,,130.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,Euro/Square,,,,,LIN-UA-PC-EUR,,0.0,,0,deny,manual,179.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,1670.00,,,160.00,,,140.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,Queen,,,,,LIN-UA-PC-QUN,"[""US""]",0.0,,0,deny,manual,165.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,1540.00,,,150.00,,,130.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Pillow Case,,,King,,,,,LIN-UA-PC-KNG,,0.0,,0,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,1590.00,,,150.00,,,130.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Single,,,,,LIN-UA-DC-SNG,,0.0,,0,deny,manual,472.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,4400.00,,,410.00,,,350.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Double,,,,,LIN-UA-DC-DBL,,0.0,,0,deny,manual,589.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,5500.00,,,510.00,,,440.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,King,,,,,LIN-UA-DC-KNG,,0.0,,0,deny,manual,632.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,5900.00,,,550.00,,,470.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Superking,,,,,LIN-UA-DC-SKG,,0.0,,0,deny,manual,655.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,6110.00,,,570.00,,,490.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Superking Extra Long,,,,,LIN-UA-DC-SKX,,0.0,,0,deny,manual,670.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,6250.00,,,580.00,,,500.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Emperor,,,,,LIN-UA-DC-EMP,,0.0,,0,deny,manual,670.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,6250.00,,,580.00,,,500.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Twin,,,,,LIN-UA-DC-TWN,"[""US""]",0.0,,0,deny,manual,552.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,5150.00,,,480.00,,,410.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,XL Twin,,,,,LIN-UA-DC-XLT,"[""US""]",0.0,,0,deny,manual,571.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,5330.00,,,500.00,,,430.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Full,,,,,LIN-UA-DC-FUL,"[""US""]",0.0,,0,deny,manual,604.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,5640.00,,,530.00,,,450.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Queen,,,,,LIN-UA-DC-QUN,"[""US""]",0.0,,0,deny,manual,632.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,5900.00,,,550.00,,,470.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,California King,,,,,LIN-UA-DC-CAK,"[""US""]",0.0,,0,deny,manual,670.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,6250.00,,,580.00,,,500.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Imperial King,,,,,LIN-UA-DC-IMK,"[""US""]",0.0,,0,deny,manual,670.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,6250.00,,,580.00,,,500.00,,,,,
un-applicato-100-egyptian-cotton-duvet-cover-pillowcase,,,,,,,,,Duvet Cover,,,Alaskan King,,,,,LIN-UA-DC-ALK,"[""US""]",0.0,,0,deny,manual,1122.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,10460.00,,,970.00,,,830.00,,,,,
